date,Principal Component 1,Principal Component 2
1998-03-01,-0.547292188181976,-0.11171568057894982
1998-04-01,0.12204603162911377,-0.02352837396989759
1998-05-01,-0.04024364401827093,0.01604837190733891
1998-06-01,0.7451671909514463,0.28530991409691797
1998-07-01,0.3841821348509646,-0.014176469615290671
1998-08-01,1.0972760240168407,0.05857678046002781
1998-09-01,3.6544117313563698,0.5864872918612112
1998-10-01,2.887169952795502,-0.28485640758238695
1998-11-01,-2.6022899158761588,-0.08786784824693643
1998-12-01,0.8014847424191094,0.3979357112408004
1999-01-01,-0.6616726647639425,-0.3394238033233441
1999-02-01,-1.822295728733877,-0.5096668693897953
1999-03-01,-1.2617191144591917,-0.5392642189744089
1999-04-01,0.5314298455387634,-0.02848326520158379
1999-05-01,-1.906440800970596,-0.68900252948573
1999-06-01,-2.059811115767439,-0.4980869700719896
1999-07-01,0.6517555981624751,0.12662807722974725
1999-08-01,-0.8236007133380754,-0.18950826643685945
1999-09-01,0.20045500702717137,0.08514255658015069
1999-10-01,-1.0132358852604881,-0.2134683851626377
1999-11-01,0.3732601655657046,0.3774116778121885
1999-12-01,-1.1635574693726018,-0.13225405014901823
2000-01-01,-1.7099232436948786,-0.40245784275328206
2000-02-01,-0.13715063160323904,0.2716406234984151
2000-03-01,0.8988285057699316,0.45859424357138395
2000-04-01,1.1244846343561015,0.43709399494124757
2000-05-01,-1.980688137305282,-0.712302179648749
2000-06-01,1.7179637339971456,0.4607185109807167
2000-07-01,0.638715630815631,-0.007240368858455959
2000-08-01,0.7757326774433634,0.47995721347451403
2000-09-01,0.5871953832223854,-0.02279515024232578
2000-10-01,0.7978077145593372,0.0035285553238588066
2000-11-01,0.30570913831295343,0.15077419790494864
2000-12-01,2.915983391564783,0.4425483314557692
2001-01-01,2.1114124370946303,-0.9562026807786931
2001-02-01,0.42656671187637973,-0.1917588165340892
2001-03-01,1.8228064125030818,-0.14810919047661533
2001-04-01,-0.2823325432157482,-1.2354994731055031
2001-05-01,-0.7212906495807022,-1.0250939334889455
2001-06-01,1.0367614751862235,-0.22302312718039533
2001-07-01,0.37468373649319237,0.17293784491812011
2001-08-01,1.7369339522508858,0.15394599351690902
2001-09-01,3.503908609397054,-0.9194711170111799
2001-10-01,2.4534298451593037,-1.0138931956247665
2001-11-01,-0.2995555608044498,-0.6972035950399103
2001-12-01,-3.054453353925323,-0.9915580600478803
2002-01-01,0.6109024792018688,-0.12407951022040113
2002-02-01,0.386587687663302,0.47531624769726266
2002-03-01,-3.71149417105186,0.32069847985384214
2002-04-01,0.8959072701909445,-0.134998941247493
2002-05-01,1.1462490350728431,-0.2710020671483628
2002-06-01,2.1763813950877853,0.07560867590792583
2002-07-01,3.1080945515905842,-0.28894638103504705
2002-08-01,3.9951392681063025,0.17336126058286075
2002-09-01,2.762414364094821,1.0880413371011826
2002-10-01,0.3402957584942629,-0.6847586013048961
2002-11-01,-0.3701469070613924,-1.0941447418219474
2002-12-01,0.646798918849748,-0.31116864390608123
2003-01-01,0.620829711149873,-0.6480429187830942
2003-02-01,1.6364162589756233,0.06894140632858047
2003-03-01,1.1880280498470919,-0.017205603071989095
2003-04-01,-1.1682709891723162,-0.40561879840338133
2003-05-01,3.887304580515283,0.7538526943588075
2003-06-01,3.356321155373475,-0.32861584142173617
2003-07-01,-6.824767624047379,-1.8717975200486292
2003-08-01,-5.726871255257845,-0.04509249577750466
2003-09-01,2.0290064143905977,0.05457212888243008
2003-10-01,-0.16453677830488778,0.04657382529861446
2003-11-01,-1.2856022956029058,0.6464879447574742
2003-12-01,0.3550420905122393,-0.12179107756008213
2004-01-01,1.6650860423288945,-0.15315583222215567
2004-02-01,0.5198355839119992,0.18359089215831167
2004-03-01,2.662952898150426,0.46407625626521515
2004-04-01,-6.671551992024587,-0.07433089127404996
2004-05-01,-4.749000896135781,0.8405525108359145
2004-06-01,-1.3262817774601403,1.432467023985188
2004-07-01,1.7098875455093392,0.5547148561723036
2004-08-01,1.7466841056291627,0.3287775309760695
2004-09-01,0.6961879700809576,0.8706740485667296
2004-10-01,-0.10795616330059941,0.4372392899090882
2004-11-01,-1.8389253654351974,0.6594385650078317
2004-12-01,-0.8129592060666001,0.4268879218604982
2005-01-01,-0.9212013398211579,0.5791076884649943
2005-02-01,-0.5185528579396993,0.5954728725570047
2005-03-01,-2.931470085549365,-0.42935689860347154
2005-04-01,1.0838106672755972,0.5114726445401399
2005-05-01,1.1006934012317053,0.7101226859654297
2005-06-01,0.6159788821710176,0.44044881989785833
2005-07-01,-1.7173598138856823,-0.01910641047647697
2005-08-01,-1.0355007027087417,0.14828622115222967
2005-09-01,0.7735400959173343,0.15014191473099564
2005-10-01,-2.326162478614436,-0.24324231653485232
2005-11-01,-0.7655810846304347,8.385233579154015e-05
2005-12-01,0.4454836518654638,0.21373468391245723
2006-01-01,0.27019476952652927,0.267742541435509
2006-02-01,-1.481079331362405,-0.08327960387355139
2006-03-01,-0.7684729876399661,-0.3736187014716807
2006-04-01,-1.2530947279659828,-0.5292200973079001
2006-05-01,-0.5291175492163881,-0.17390042182721488
2006-06-01,-0.39398341365999673,0.19607077973414822
2006-07-01,0.18635744018508063,0.11689621622207588
2006-08-01,1.427862508778182,0.28891166083211567
2006-09-01,1.070461166179904,0.21540388947947361
2006-10-01,-0.037258940636782215,0.0028885784786553703
2006-11-01,0.7316184165389187,0.312466810826376
2006-12-01,0.4556394751306743,-0.041824931155571565
2007-01-01,-1.3058625944931008,-0.4174064067677868
2007-02-01,0.34035984944628195,0.05812689191216543
2007-03-01,1.507488408721338,0.20841606967797188
2007-04-01,-0.6295237168992305,-0.36694335629444536
2007-05-01,-0.3733525601597412,-0.20685690076675067
2007-06-01,-1.9433631769079243,-0.9725283614967367
2007-07-01,0.8915512643249028,0.19437297552703506
2007-08-01,2.907532501875932,0.09968476062453581
2007-09-01,1.773617235837559,-0.16491111197514088
2007-10-01,0.21683169327486618,-0.15866469523410257
2007-11-01,4.093746460504331,-0.06780167403402491
2007-12-01,1.5109416643682168,-0.33514335983477733
2008-01-01,4.731932472529887,-0.25944407566488653
2008-02-01,2.9541831846284787,-2.05240120486629
2008-03-01,4.154163255628364,-1.1402992902298872
2008-04-01,-4.41036032955549,0.6077890007302992
2008-05-01,-3.909940583462762,0.7869911759843341
2008-06-01,-3.2636456979049058,0.4881599832028084
2008-07-01,1.6317125606852905,-0.19277923785514905
2008-08-01,1.536620848271605,0.016909290638668768
2008-09-01,3.0376861393458356,-0.465667868973727
2008-10-01,3.018872011007983,-2.6120738454393377
2008-11-01,5.1001716015787935,-0.9603865587285287
2008-12-01,11.024471638723771,0.26919903875142287
2009-01-01,-0.730930085070165,-1.4278190182018902
2009-02-01,-6.160964892557423,1.085371447687834
2009-03-01,0.3732531830732961,-0.12956948034281715
2009-04-01,-0.06663783793083278,-1.4205402274171548
2009-05-01,-2.537844385904224,-2.6991337518982466
2009-06-01,-6.2995841141516715,-1.6850353459856233
2009-07-01,2.7606643693201276,0.005015201606786485
2009-08-01,-0.9929684095454568,-0.2513470476588543
2009-09-01,2.8606663797370575,-0.49709441961768636
2009-10-01,0.6878210307341491,-0.3890161538854136
2009-11-01,2.0717631737833075,-1.5218098804761846
2009-12-01,-2.131164812735999,0.7143343922782375
2010-01-01,-1.3651575969152798,-0.8174521218055238
2010-02-01,1.271964581297527,0.04480248097792535
2010-03-01,-1.5642718328817988,1.1127345296216955
2010-04-01,-2.000593719296349,0.5686594355632891
2010-05-01,5.113466569590091,-0.07986135321134324
2010-06-01,3.062073895834795,-0.3435889456646021
2010-07-01,3.486937496447125,0.03310560305130542
2010-08-01,4.7246385466025425,0.593572044587997
2010-09-01,1.2220206144032701,0.05769866185395271
2010-10-01,4.375318274783351,-0.3370534561523886
2010-11-01,-3.907876066602309,-0.28817736072417893
2010-12-01,-10.359055596807242,-1.8092318379925447
2011-01-01,-0.36580752131144556,-0.9497123152294731
2011-02-01,-4.246296342814659,0.20847863458912136
2011-03-01,2.323289028076222,-0.23666357000860275
2011-04-01,-0.5076561777136833,-0.3898794489646721
2011-05-01,5.203381059460723,-0.845037786836193
2011-06-01,4.427157124590582,-0.16458785777487736
2011-07-01,0.30871735945737167,0.3910073183855633
2011-08-01,11.014351847309875,-0.29327968740138066
2011-09-01,3.7051660974530947,1.1142774040366674
2011-10-01,-5.936997540755887,0.05267790038662333
2011-11-01,3.38841112630431,0.9574229845384822
2011-12-01,-0.025519151460040437,0.9444609989213758
2012-01-01,1.4073275271021322,0.04667519397829881
2012-02-01,-1.8021868281415216,2.824480540462749
2012-03-01,-6.048115243917837,-0.011993836576472112
2012-04-01,3.365406245107783,0.2540666746832467
2012-05-01,3.1426258901798354,2.4519013831566574
2012-06-01,1.9347012583622705,1.506206321249341
2012-07-01,3.2122175691065884,0.6861814982847657
2012-08-01,-3.329416508488352,-2.095605493409321
2012-09-01,0.9172595039554489,-0.13705389486219674
2012-10-01,-1.3174242079380976,-0.1618777110491812
2012-11-01,1.5421692290964302,0.7553191002795142
2012-12-01,-0.1452690343448406,-1.6171539430710815
2013-01-01,-3.1522354189603945,-2.352891718234318
2013-02-01,-1.0316857874024663,-0.20828958711319037
2013-03-01,0.9989877549711953,-0.28590726408963063
2013-04-01,4.215562820153389,0.039087773027619815
2013-05-01,-3.824958468808504,-1.6374266908394903
2013-06-01,-9.899920685050002,-1.9064207275883411
2013-07-01,-3.049498164603189,-3.103355018181131
2013-08-01,-2.34897340786537,-0.38087689056880325
2013-09-01,-1.424716498145379,-0.6055321411935952
2013-10-01,3.7101820559840863,0.8147189434533817
2013-11-01,0.45975284205089006,-1.0020955822490403
2013-12-01,-3.7328283936875293,-0.4285202760577271
2014-01-01,-1.1078421258984283,0.026580740008025683
2014-02-01,2.59365041259483,0.3237425530436617
2014-03-01,-2.7355707722484204,0.8990615410573667
2014-04-01,-0.31591469987833776,-1.0023497126811538
2014-05-01,2.1878935750807003,0.0568184033301112
2014-06-01,-1.657920645039418,0.0738384239909479
2014-07-01,-1.0103631792772167,1.3124358055210537
2014-08-01,1.513829856216071,0.3745931948130853
2014-09-01,-2.7553207759369527,-0.19540864149404955
2014-10-01,4.203156541441736,0.18464009878642004
2014-11-01,-2.5603410717863926,2.225125705347421
2014-12-01,-2.705078021732198,5.260305381234594
2015-01-01,4.690880542571013,1.5311655512490003
2015-02-01,-2.5437738622116632,0.10941522498000554
2015-03-01,-1.2039133134073832,0.5108409528260945
2015-04-01,3.2950202598473486,-0.04844666065804655
2015-05-01,-3.964674388257534,-1.4226816750645355
2015-06-01,-3.077159489671688,0.2653401065139198
2015-07-01,0.6822797360735565,0.6811804215845865
2015-08-01,0.3179310122419287,2.8626132683980514
2015-09-01,0.4971169842155415,0.005707755323645366
2015-10-01,2.966372348762103,-1.4807516384208876
2015-11-01,-8.334747702421527,4.896401870737591
2015-12-01,-1.897180535865342,2.675865996425968
2016-01-01,3.2213765463760327,-0.17579804312770103
2016-02-01,5.395663926033403,1.6949643413324362
2016-03-01,-4.168321149736574,0.9870586999561508
2016-04-01,2.917919837188752,-0.6018125255277533
2016-05-01,-0.9226485823203446,0.3735731330824735
2016-06-01,3.2758212769408184,0.6144301076869826
2016-07-01,2.7084137494760934,0.45825983744386195
2016-08-01,-2.0558023758021364,0.38647649664395317
2016-09-01,-1.3402707433310794,-0.3255770568899287
2016-10-01,-2.627175346819716,-0.07131413895757359
2016-11-01,-6.792026468062901,-2.1917490335702525
2016-12-01,-6.239271765849444,-0.876916165397293
2017-01-01,0.702332709368647,0.07025019324504547
2017-02-01,0.3256878268977394,-0.062218026508677256
2017-03-01,-2.153161379043077,1.3006602919502483
2017-04-01,2.3612493282250533,1.2089332791771938
2017-05-01,-0.5764423953013159,0.5928187636555214
2017-06-01,0.6024840852872454,1.2731174462333328
2017-07-01,-1.3719830592991964,-0.7660059172856002
2017-08-01,1.3000185062389815,0.6693057832451129
2017-09-01,-0.2839319641753305,0.34733667234762783
2017-10-01,-2.9441882219996844,-0.2230135427520081
2017-11-01,-1.3111414997985833,0.9489356723066388
2017-12-01,-1.7259775688174488,0.32338598946138486
2018-01-01,-2.6320683249631287,-0.5134469943233617
2018-02-01,-3.0169271597934517,-0.8081539102850691
2018-03-01,-0.37144649145878117,0.510592101646192
2018-04-01,-0.7771679159020687,0.17208947805737895
2018-05-01,-1.3773946934406454,-0.0762022469963424
2018-06-01,0.3946131697319337,0.49167028777199173
2018-07-01,-0.11261366312790863,0.34375486633409563
2018-08-01,-0.0007184578618954926,0.20052138156275257
2018-09-01,-1.2975927965435323,-0.18572875076801923
2018-10-01,-1.201110888811891,-0.3973578923763888
2018-11-01,0.36620065309009264,0.29052046542204363
2018-12-01,2.671079786880554,1.0843633636601044
2019-01-01,1.6472859582974064,0.3018724909183066
2019-02-01,0.5787483039800653,0.04850809611717097
2019-03-01,1.3839635203503369,0.3168913118679911
2019-04-01,0.7565553702206513,-0.08154610058583217
2019-05-01,1.8690199512556214,0.3909026367166991
2019-06-01,5.142535487548515,0.6017422866326372
2019-07-01,0.13608858763886314,-0.008385454400314562
2019-08-01,5.745003429812734,1.9070332665238459
2019-09-01,-1.44679724871815,-0.5166549538865634
2019-10-01,1.0543600531665234,-0.8597952769372484
2019-11-01,-1.5885429263496682,-1.090325841128217
2019-12-01,-0.4566732815909135,-0.5474244183254122
2020-01-01,1.9677271083000558,0.6244968086723389
2020-02-01,4.532209198587071,1.3086394256857512
2020-03-01,17.616817261410016,-0.501450464886928
2020-04-01,11.568112848376627,-0.6301567931412587
2020-05-01,3.3462452657069597,-1.2274265958775805
2020-06-01,-1.7219738151592348,0.2992820813320424
2020-07-01,5.853560662644848,0.5401888012457257
2020-08-01,0.9280014419657141,-1.431829599224657
2020-09-01,0.08272684473525009,-0.607769602718248
2020-10-01,-5.4741506566142,-2.4289322780052283
2020-11-01,-3.5881289841330957,-1.9741330973207047
2020-12-01,1.2204817449163683,-2.605863281534046
2021-01-01,-3.0132022403626455,-2.8114850480098164
2021-02-01,-2.480391838720006,-5.060737949022483
2021-03-01,-11.617599260330751,-3.640715070738394
2021-04-01,-0.5267345207591116,-1.838227421756696
2021-05-01,1.517286546984796,-0.8477388773999883
2021-06-01,-2.695164613171829,4.205442795967078
2021-07-01,1.484092351940472,3.2409886254005755
2021-08-01,0.4477956784225056,-0.5771277585967348
2021-09-01,-3.125376352530172,-0.09338655250336682
2021-10-01,-10.059400598756305,1.6908751943919524
2021-11-01,-4.876155937818527,4.997598716347894
2021-12-01,-3.6477697801878164,6.123221033346076
2022-01-01,-10.231399413117744,3.750388814367664
2022-02-01,-8.544487148433936,5.2282376357539135
2022-03-01,-6.221377793199651,1.5356784592123696
2022-04-01,-10.048303881781727,-0.788810193712748
2022-05-01,-1.3096431344997994,-0.059483967316603076
2022-06-01,-3.943056399394226,0.9315186920887797
2022-07-01,1.2800506938387468,2.0910466190174453
2022-08-01,-0.9427281600021892,0.7252450909773732
2022-09-01,-6.591707573192656,-1.5062417212193715
2022-10-01,-4.074166142956113,-0.6149771339094776
