date,Feature 1,date
2003-01-01,0.63723820252255,2003-01-01
2003-02-01,1.653042924853529,2003-02-01
2003-03-01,1.2045525407430266,2003-03-01
2003-04-01,-1.1522149221714555,2003-04-01
2003-05-01,3.904426365311119,2003-05-01
2003-06-01,3.3731429606848122,2003-06-01
2003-07-01,-6.809905599873922,2003-07-01
2003-08-01,-5.711663835178558,2003-08-01
2003-09-01,2.0457265540464413,2003-09-01
2003-10-01,-0.14826664862636404,2003-10-01
2003-11-01,-1.2694414195598862,2003-11-01
2003-12-01,0.37139329732158916,2003-12-01
2004-01-01,1.6816902700879697,2004-01-01
2004-02-01,0.5362804561270715,2004-02-01
2004-03-01,2.6798281596672258,2004-03-01
2004-04-01,-6.656560415786737,2004-04-01
2004-05-01,-4.733425924366692,2004-05-01
2004-06-01,-1.3099822079625651,2004-06-01
2004-07-01,1.7265915946218864,2004-07-01
2004-08-01,1.7633564163463693,2004-08-01
2004-09-01,0.7127802798866056,2004-09-01
2004-10-01,-0.09162310879040923,2004-10-01
2004-11-01,-1.8228497941964281,2004-11-01
2004-12-01,-0.7967403849711044,2004-12-01
2005-01-01,-0.9049582688239353,2005-01-01
2005-02-01,-0.5022239541425881,2005-02-01
2005-03-01,-2.91578593862348,2005-03-01
2005-04-01,1.1004120998377178,2005-04-01
2005-05-01,1.1173663331817352,2005-05-01
2005-06-01,0.6324437228460673,2005-06-01
2005-07-01,-1.7013864190712245,2005-07-01
2005-08-01,-1.019366119035387,2005-08-01
2005-09-01,0.7900249585748156,2005-09-01
2005-10-01,-2.310344004883912,2005-10-01
2005-11-01,-0.7494216832741261,2005-11-01
2005-12-01,0.4619133821780279,2005-12-01
2006-01-01,0.2865870883119622,2006-01-01
2006-02-01,-1.4650630379367264,2006-02-01
2006-03-01,-0.7523681480571597,2006-03-01
2006-04-01,-1.2371369028975558,2006-04-01
2006-05-01,-0.5129265327900183,2006-05-01
2006-06-01,-0.377734764511804,2006-06-01
2006-07-01,0.2027203187799932,2006-07-01
2006-08-01,1.444497667265482,2006-08-01
2006-09-01,1.0869946041372947,2006-09-01
2006-10-01,-0.020954359450882244,2006-10-01
2006-11-01,0.7481076986214151,2006-11-01
2006-12-01,0.47202042949719736,2006-12-01
2007-01-01,-1.2898839349891604,2007-01-01
2007-02-01,0.35673740909240653,2007-02-01
2007-03-01,1.5241468851081943,2007-03-01
2007-04-01,-0.6134145513475266,2007-04-01
2007-05-01,-0.35716428331127353,2007-05-01
2007-06-01,-1.9275841431446925,2007-06-01
2007-07-01,0.9080554316127564,2007-07-01
2007-08-01,2.9244190430454755,2007-08-01
2007-09-01,1.7902375068792384,2007-09-01
2007-10-01,0.23314750086001937,2007-10-01
2007-11-01,4.110797079132231,2007-11-01
2007-12-01,1.5274747820700283,2007-12-01
2008-01-01,4.749075866259439,2008-01-01
2008-02-01,2.970746153972282,2008-02-01
2008-03-01,4.171015792781247,2008-03-01
2008-04-01,-4.394785555744171,2008-04-01
2008-05-01,-3.8942019554972775,2008-05-01
2008-06-01,-3.247799684495214,2008-06-01
2008-07-01,1.6482778544270391,2008-07-01
2008-08-01,1.5532150024709999,2008-08-01
2008-09-01,3.0544396031237757,2008-09-01
2008-10-01,3.035303968894775,2008-10-01
2008-11-01,5.117332692119993,2008-11-01
2008-12-01,11.042919003859266,2008-12-01
2009-01-01,-0.714941561630286,2009-01-01
2009-02-01,-6.1455894482298445,2009-02-01
2009-03-01,0.38930588940333183,2009-03-01
2009-04-01,-0.05059141737250783,2009-04-01
2009-05-01,-2.5224807528645226,2009-05-01
2009-06-01,-6.284812892658477,2009-06-01
2009-07-01,2.77752653187542,2009-07-01
2009-08-01,-0.9769570539603785,2009-08-01
2009-09-01,2.8774495477873487,2009-09-01
2009-10-01,0.7042054000942906,2009-10-01
2009-11-01,2.0882311820213233,2009-11-01
2009-12-01,-2.1151649212342716,2009-12-01
2010-01-01,-1.349251170161008,2010-01-01
2010-02-01,1.288545737756635,2010-02-01
2010-03-01,-1.5480658857704492,2010-03-01
2010-04-01,-1.9845361955174938,2010-04-01
2010-05-01,5.1307281600369965,2010-05-01
2010-06-01,3.078898423524853,2010-06-01
2010-07-01,3.5038503323189176,2010-07-01
2010-08-01,4.741883515668237,2010-08-01
2010-09-01,1.2385953773343008,2010-09-01
2010-10-01,4.39232632315544,2010-10-01
2010-11-01,-3.892281616352636,2010-11-01
2010-12-01,-10.344917185496444,2010-12-01
2011-01-01,-0.3496330779476011,2011-01-01
2011-02-01,-4.23076875498264,2011-02-01
2011-03-01,2.3399743203774777,2011-03-01
2011-04-01,-0.4915175510337715,2011-04-01
2011-05-01,5.2204954306636004,2011-05-01
2011-06-01,4.444284131290007,2011-06-01
2011-07-01,0.3250574884889166,2011-07-01
2011-08-01,11.032645342023038,2011-08-01
2011-09-01,3.7223966428568307,2011-09-01
2011-10-01,-5.921845274134203,2011-10-01
2011-11-01,3.405450277257365,2011-11-01
2011-12-01,-0.009113056311769632,2011-12-01
2012-01-01,1.4239341835811747,2012-01-01
2012-02-01,-1.7858191117483138,2012-02-01
2012-03-01,-6.032604741503006,2012-03-01
2012-04-01,3.382349858307375,2012-04-01
2012-05-01,3.159934324399407,2012-05-01
2012-06-01,1.9517711809208018,2012-06-01
2012-07-01,3.229255455482595,2012-07-01
2012-08-01,-3.314273230339707,2012-08-01
2012-09-01,0.9336426664562316,2012-09-01
2012-10-01,-1.3013361132816472,2012-10-01
2012-11-01,1.5589492329834131,2012-11-01
2012-12-01,-0.12931580630714135,2012-12-01
2013-01-01,-3.136936648218157,2013-01-01
2013-02-01,-1.0155381136779944,2013-02-01
2013-03-01,1.0154367548965393,2013-03-01
2013-04-01,4.232671035359872,2013-04-01
2013-05-01,-3.809541917070521,2013-05-01
2013-06-01,-9.885606870152692,2013-06-01
2013-07-01,-3.0343567050497873,2013-07-01
2013-08-01,-2.33314392781603,2013-08-01
2013-09-01,-1.4087911042573473,2013-09-01
2013-10-01,3.7272794859937344,2013-10-01
2013-11-01,0.4759388486581325,2013-11-01
2013-12-01,-3.7171959366718674,2013-12-01
2014-01-01,-1.0917341140767494,2014-01-01
2014-02-01,2.610573269013296,2014-02-01
2014-03-01,-2.719638916525839,2014-03-01
2014-04-01,-0.29986347572506034,2014-04-01
2014-05-01,2.204665717523974,2014-05-01
2014-06-01,-1.6420379420001094,2014-06-01
2014-07-01,-0.994071364683596,2014-07-01
2014-08-01,1.5305558290976804,2014-08-01
2014-09-01,-2.7397499052548353,2014-09-01
2014-10-01,4.22038502221371,2014-10-01
2014-11-01,-2.544185384060413,2014-11-01
2014-12-01,-2.6883281080418047,2014-12-01
2015-01-01,4.7083561010532575,2015-01-01
2015-02-01,-2.528008792417571,2015-02-01
2015-03-01,-1.187699215509729,2015-03-01
2015-04-01,3.3119608324710272,2015-04-01
2015-05-01,-3.9494259835685743,2015-05-01
2015-06-01,-3.061462545090803,2015-06-01
2015-07-01,0.698870722333739,2015-07-01
2015-08-01,0.33483502834702256,2015-08-01
2015-09-01,0.5134487769262406,2015-09-01
2015-10-01,2.982970980529118,2015-10-01
2015-11-01,-8.31910068765196,2015-11-01
2015-12-01,-1.880765529921273,2015-12-01
2016-01-01,3.2382138721492137,2016-01-01
2016-02-01,5.413297387340348,2016-02-01
2016-03-01,-4.15268072786649,2016-03-01
2016-04-01,2.9346649381615317,2016-04-01
2016-05-01,-0.9064740804100313,2016-05-01
2016-06-01,3.292871600997672,2016-06-01
2016-07-01,2.7252776996479655,2016-07-01
2016-08-01,-2.0398695088883145,2016-08-01
2016-09-01,-1.324240936660361,2016-09-01
2016-10-01,-2.611311702426431,2016-10-01
2016-11-01,-6.777307076218523,2016-11-01
2016-12-01,-6.224277803400777,2016-12-01
2017-01-01,0.7187658417684049,2017-01-01
2017-02-01,0.3420316597591224,2017-02-01
2017-03-01,-2.1369710555160744,2017-03-01
2017-04-01,2.3781902069731093,2017-04-01
2017-05-01,-0.5601544430810469,2017-05-01
2017-06-01,0.6191375515470462,2017-06-01
2017-07-01,-1.3560729743404474,2017-07-01
2017-08-01,1.3166701218306294,2017-08-01
2017-09-01,-0.2676102377356455,2017-09-01
2017-10-01,-2.9284851635009788,2017-10-01
2017-11-01,-1.2949139500874314,2017-11-01
2017-12-01,-1.7099174398079198,2017-12-01
2018-01-01,-2.6163646982634523,2018-01-01
2018-02-01,-3.001330528909815,2018-02-01
2018-03-01,-0.35511743055515077,2018-03-01
2018-04-01,-0.7609745166792894,2018-04-01
2018-05-01,-1.3613481114893795,2018-05-01
2018-06-01,0.4110795287711338,2018-06-01
2018-07-01,-0.09626846343603103,2018-07-01
2018-08-01,0.015622797888195908,2018-08-01
2018-09-01,-1.2815746834909134,2018-09-01
2018-10-01,-1.185101793916246,2018-10-01
2018-11-01,0.38263052406614073,2018-11-01
2018-12-01,2.6880844447068797,2018-12-01
2019-01-01,1.6639700126386572,2019-01-01
2019-02-01,0.5951713112753166,2019-02-01
2019-03-01,1.4005520371156726,2019-03-01
2019-04-01,0.7729924196672753,2019-04-01
2019-05-01,1.885746189724136,2019-05-01
2019-06-01,5.159920121748417,2019-06-01
2019-07-01,0.15243722457092762,2019-07-01
2019-08-01,5.762736817115215,2019-08-01
2019-09-01,-1.4309065235467353,2019-09-01
2019-10-01,1.070734214417972,2019-10-01
2019-11-01,-1.5727725488443323,2019-11-01
2019-12-01,-0.4405529630592573,2019-12-01
2020-01-01,1.9845279994005653,2020-01-01
2020-02-01,4.549596464898768,2020-02-01
2020-03-01,17.63620221744361,2020-03-01
2020-04-01,11.586597025730999,2020-04-01
2020-05-01,3.362881381291653,2020-05-01
2020-06-01,-1.7061023296504771,2020-06-01
2020-07-01,5.871040888417226,2020-07-01
2020-08-01,0.9442256106597343,2020-08-01
2020-09-01,0.09916069519719561,2020-09-01
2020-10-01,-5.459240972184231,2020-10-01
2020-11-01,-3.5729627039751968,2020-11-01
2020-12-01,1.2365134815439154,2020-12-01
2021-01-01,-2.9978263673028493,2021-01-01
2021-02-01,-2.4653540753459144,2021-02-01
2021-03-01,-11.603702848056392,2021-03-01
2021-04-01,-0.5108829135244795,2021-04-01
2021-05-01,1.5335056420254254,2021-05-01
2021-06-01,-2.678471901795475,2021-06-01
2021-07-01,1.5012650639110374,2021-07-01
2021-08-01,0.4641412904806361,2021-08-01
2021-09-01,-3.109616017731592,2021-09-01
2021-10-01,-10.044946937951972,2021-10-01
2021-11-01,-4.859869063046143,2021-11-01
2021-12-01,-3.631102437993816,2021-12-01
2022-01-01,-10.216365340020998,2022-01-01
2022-02-01,-8.528886860717114,2022-02-01
2022-03-01,-6.2059873903690495,2022-03-01
2022-04-01,-10.034050368835942,2022-04-01
2022-05-01,-1.2935914750480848,2022-05-01
2022-06-01,-3.92731470268732,2022-06-01
2022-07-01,1.2969409023943936,2022-07-01
2022-08-01,-0.926420378683514,2022-08-01
2022-09-01,-6.576919858974988,2022-09-01
2022-10-01,-4.058720816553318,2022-10-01
