date,Feature 1,Feature 2,date
1988-07-01,-0.585541463775438,0.06020616676966072,1988-07-01
1988-08-01,-0.936792923603662,0.09608393257878985,1988-08-01
1988-09-01,0.9177681203611715,0.28252899159381495,1988-09-01
1988-10-01,0.6482698219131566,0.24793387348105905,1988-10-01
1988-11-01,-0.8339914568505931,0.05940478583612704,1988-11-01
1988-12-01,-0.9957661797798911,0.18053173342091566,1988-12-01
1989-01-01,-0.024116143047527034,0.040486022772579976,1989-01-01
1989-02-01,-0.3114317869957483,0.030310082597419217,1989-02-01
1989-03-01,-0.7314157064785626,-0.023800243340493223,1989-03-01
1989-04-01,0.7972639216352907,0.04461942991833916,1989-04-01
1989-05-01,1.4154168115535015,0.11138568367841652,1989-05-01
1989-06-01,2.2379840668518147,0.3394847964766927,1989-06-01
1989-07-01,1.7842550740599408,-0.10204963056500173,1989-07-01
1989-08-01,-0.7774066258962457,0.07221045902443297,1989-08-01
1989-09-01,-0.2809877366848173,-0.11926418996108082,1989-09-01
1989-10-01,0.9680986019207269,0.008948093337638798,1989-10-01
1989-11-01,0.8177644948459744,-0.005330627924335898,1989-11-01
1989-12-01,0.24611362774038353,-0.03202657875389776,1989-12-01
1990-01-01,-1.2825327942459928,-0.4345556596057019,1990-01-01
1990-02-01,-0.9383050092732027,-0.27167741945167645,1990-02-01
1990-03-01,-0.610376510635087,0.004620583457891459,1990-03-01
1990-04-01,-0.44033730047974695,-0.28060344950256255,1990-04-01
1990-05-01,0.3031272513901291,-0.08198462737695045,1990-05-01
1990-06-01,1.1439023257169778,0.15916989046421573,1990-06-01
1990-07-01,0.4818215673832349,-0.17037526869896705,1990-07-01
1990-08-01,-0.2067966277330392,-0.6144256820869636,1990-08-01
1990-09-01,-0.19818279650319784,-0.2801569143078544,1990-09-01
1990-10-01,0.8396860292392947,0.017536320163804926,1990-10-01
1990-11-01,1.3016943112462798,0.19687146515096304,1990-11-01
1990-12-01,1.2682998508926784,0.14566047532951634,1990-12-01
1991-01-01,0.4979493555987594,-0.4844276159563007,1991-01-01
1991-02-01,1.2341523309528288,-0.07855155030834908,1991-02-01
1991-03-01,-0.987071088598852,-0.31591718993811607,1991-03-01
1991-04-01,0.547296889225235,-0.13571553180257798,1991-04-01
1991-05-01,0.30824051791152757,-0.2860478419621028,1991-05-01
1991-06-01,-0.8613559539101016,-0.11658065585988331,1991-06-01
1991-07-01,0.21941901886313225,-0.07299498062821336,1991-07-01
1991-08-01,2.077777983155688,-0.09396137854281653,1991-08-01
1991-09-01,1.2935950122927815,0.098701189217059,1991-09-01
1991-10-01,1.1793873852074506,-0.09574965179616966,1991-10-01
1991-11-01,1.375926702806975,-0.4540703220163722,1991-11-01
1991-12-01,2.3235394903652433,-0.29212368894705154,1991-12-01
1992-01-01,0.33458414983493956,-0.3942496211108138,1992-01-01
1992-02-01,-1.3920447308770838,-0.3004267711866089,1992-02-01
1992-03-01,-1.7328633860680842,0.2464728735679245,1992-03-01
1992-04-01,1.1014638572910316,-0.5238325145324692,1992-04-01
1992-05-01,0.632069485374395,-0.08908786054465379,1992-05-01
1992-06-01,0.9200177033955895,0.13952213948384037,1992-06-01
1992-07-01,3.2480824069736207,-0.3274559736189405,1992-07-01
1992-08-01,1.3433720114701544,0.17010361167618143,1992-08-01
1992-09-01,1.5842676793176038,-0.42092971434456383,1992-09-01
1992-10-01,-1.0977553760972327,-0.07979718019682217,1992-10-01
1992-11-01,-2.4301144811056563,0.35973947238141146,1992-11-01
1992-12-01,0.039095178043857336,0.2088094019009743,1992-12-01
1993-01-01,1.441619650185672,-0.16895171887226484,1993-01-01
1993-02-01,2.0382897649381344,0.4151911979215779,1993-02-01
1993-03-01,1.3450221804080695,0.35548837139105716,1993-03-01
1993-04-01,0.593415655261333,-0.20620469204405512,1993-04-01
1993-05-01,-0.5189652941758459,0.15041566855492208,1993-05-01
1993-06-01,-0.25444259015923726,0.6275454613404349,1993-06-01
1993-07-01,0.8624274139040481,0.1346118179684622,1993-07-01
1993-08-01,0.6876720541157115,0.17320532390575497,1993-08-01
1993-09-01,1.658542484052942,0.5265145615354335,1993-09-01
1993-10-01,0.1598974913778952,0.1298943355044588,1993-10-01
1993-11-01,-2.251841944306637,-0.5624499634430876,1993-11-01
1993-12-01,-0.2080235028872141,-0.07935154129164623,1993-12-01
1994-01-01,0.4662041029358215,-0.11673550249311528,1994-01-01
1994-02-01,-1.884712483206786,0.14181758536145353,1994-02-01
1994-03-01,-3.190104263649089,-0.2597355070412656,1994-03-01
1994-04-01,-2.9203855405140646,-0.13252769066059547,1994-04-01
1994-05-01,-1.466594742745046,0.4177804884570065,1994-05-01
1994-06-01,0.46748535370351646,0.08201740005301908,1994-06-01
1994-07-01,-0.9061063462792516,-0.1058236509662053,1994-07-01
1994-08-01,0.16319525632270085,0.21160891433151638,1994-08-01
1994-09-01,-0.8839444402047466,-0.14824238836998674,1994-09-01
1994-10-01,-1.3675362107319022,-0.05922615996809498,1994-10-01
1994-11-01,-1.325733803142982,0.15789707415247023,1994-11-01
1994-12-01,-0.489495460908792,0.938170463597204,1994-12-01
1995-01-01,0.2845964094970076,-0.1152394886326847,1995-01-01
1995-02-01,1.6441568606283,0.11379072849330268,1995-02-01
1995-03-01,1.4694949693103312,0.12772391220631646,1995-03-01
1995-04-01,0.9526659137420866,0.04740211358764197,1995-04-01
1995-05-01,2.072490545725967,0.438039702119575,1995-05-01
1995-06-01,2.388159126888778,0.3900235123682838,1995-06-01
1995-07-01,-0.35370172725607907,-0.3586795190238073,1995-07-01
1995-08-01,-0.9884286269562843,-0.25325843953776833,1995-08-01
1995-09-01,1.3198443178777017,0.3836482356681002,1995-09-01
1995-10-01,0.8143366495424718,0.25704218604646484,1995-10-01
1995-11-01,0.9996849382509523,-0.027311368046474712,1995-11-01
1995-12-01,1.1538313711791341,0.2568900616134668,1995-12-01
1996-01-01,0.9275421043405031,-0.2196121910573611,1996-01-01
1996-02-01,-0.02100656793602313,-0.6121970352525523,1996-02-01
1996-03-01,-3.1610301805556227,-0.44223800823589143,1996-03-01
1996-04-01,-1.4115513461086575,-0.2774835093830075,1996-04-01
1996-05-01,-0.7791077953344455,-0.3179482099691153,1996-05-01
1996-06-01,-0.8319158744220834,-0.12451970334225866,1996-06-01
1996-07-01,0.3010906154837624,0.11247527874269266,1996-07-01
1996-08-01,1.2597701132052144,0.1636075840558932,1996-08-01
1996-09-01,-0.8867478862053442,-0.2033058004203165,1996-09-01
1996-10-01,1.6572384440237806,0.16798593382266544,1996-10-01
1996-11-01,1.5322609188222454,0.4531694952315483,1996-11-01
1996-12-01,-0.37308885373956246,-0.1760861508246511,1996-12-01
1997-01-01,-1.2069510431976145,-0.40013609940762257,1997-01-01
1997-02-01,0.7951831619105607,0.1640782215978617,1997-02-01
1997-03-01,-1.52600763859109,-0.25398706960475637,1997-03-01
1997-04-01,-0.9455864751194062,-0.16559723570609713,1997-04-01
1997-05-01,0.9819659235545574,0.16273099654732975,1997-05-01
1997-06-01,1.0877945096446568,0.13664182348656484,1997-06-01
1997-07-01,1.3374708430124662,0.3051005505012705,1997-07-01
1997-08-01,-0.21031109807309548,-0.17205069200560275,1997-08-01
1997-09-01,0.49479968536845187,0.08397770243646241,1997-09-01
1997-10-01,0.8898021011047272,0.24833778111717944,1997-10-01
1997-11-01,0.7041221757591215,0.3073590237266528,1997-11-01
1997-12-01,0.2839398877715514,0.2226425197313201,1997-12-01
1998-01-01,1.8921793653080572,0.1717841658655485,1998-01-01
1998-02-01,-0.21709054472055467,-0.05265317890554601,1998-02-01
1998-03-01,-0.5311185231325053,-0.11082752464895365,1998-03-01
1998-04-01,0.13837651192802625,-0.022671149787309313,1998-04-01
1998-05-01,-0.023944883911727558,0.01692109738370814,1998-05-01
1998-06-01,0.7616846518159521,0.28614972810412836,1998-06-01
1998-07-01,0.4005517462858277,-0.013349786395045547,1998-07-01
1998-08-01,1.1137885673665957,0.05934503366435554,1998-08-01
1998-09-01,3.6715106036479477,0.5870786337731415,1998-09-01
1998-10-01,2.9039458086438654,-0.28427975053512644,1998-10-01
1998-11-01,-2.586496382426085,-0.08679558207609872,1998-11-01
1998-12-01,0.8179911993518139,0.39873134415001243,1998-12-01
1999-01-01,-0.6455867857088351,-0.3385785565481089,1999-01-01
1999-02-01,-1.80641647582066,-0.5086730165399989,1999-02-01
1999-03-01,-1.245763303891168,-0.5383474684642506,1999-03-01
1999-04-01,0.54784380229077,-0.027658295472777893,1999-04-01
1999-05-01,-1.8906107544553847,-0.6880169505876033,1999-05-01
1999-06-01,-2.0440185929805574,-0.49711890687921634,1999-06-01
1999-07-01,0.6681944741336754,0.12742943504947074,1999-07-01
1999-08-01,-0.8075143624216982,-0.18859996275710186,1999-08-01
1999-09-01,0.21681595286046615,0.08600955750925547,1999-09-01
1999-10-01,-0.9971577678819097,-0.2125251661016676,1999-10-01
1999-11-01,0.38976738541074246,0.3783465216634626,1999-11-01
1999-12-01,-1.147476955822076,-0.13126433051496514,1999-12-01
2000-01-01,-1.6939636179831552,-0.40142279015887344,2000-01-01
2000-02-01,-0.12084590955735774,0.27249557039501926,2000-02-01
2000-03-01,0.9153747303534325,0.45940310874757395,2000-03-01
2000-04-01,1.14106318497314,0.437873022259508,2000-04-01
2000-05-01,-1.9648750852617713,-0.7113232945188313,2000-05-01
2000-06-01,1.7346730474307226,0.46147582956893635,2000-06-01
2000-07-01,0.6551530850791478,-0.006411999106445063,2000-07-01
2000-08-01,0.7922807079187544,0.48081912675926336,2000-08-01
2000-09-01,0.6036001398399313,-0.021973646014855304,2000-09-01
2000-10-01,0.8142874259418454,0.004355384210244539,2000-10-01
2000-11-01,0.3221022511526705,0.15164134797091042,2000-11-01
2000-12-01,2.9329096625172144,0.44318066756815666,2000-12-01
2001-01-01,2.12790616710786,-0.9556365319043362,2001-01-01
2001-02-01,0.4429419634256314,-0.19092596091623742,2001-02-01
2001-03-01,1.8394228466579963,-0.14742973969388326,2001-03-01
2001-04-01,-0.26625791825684664,-1.234674691861511,2001-04-01
2001-05-01,-0.7053059655201567,-1.0242726754318028,2001-05-01
2001-06-01,1.0532119445732515,-0.22228140373812982,2001-06-01
2001-07-01,0.39112623860282053,0.17383371099827952,2001-07-01
2001-08-01,1.753600185494348,0.1546960706397874,2001-08-01
2001-09-01,3.5207004403575057,-0.9189841632286807,2001-09-01
2001-10-01,2.4700533030279916,-1.013305457306118,2001-10-01
2001-11-01,-0.28348350565366565,-0.6964772773506503,2001-11-01
2001-12-01,-3.038915064323527,-0.9905840317295975,2001-12-01
2002-01-01,0.6273295245882898,-0.12324772150906686,2002-01-01
2002-02-01,0.4030626676735049,0.4762154336282008,2002-02-01
2002-03-01,-3.695852316648041,0.3218604311827637,2002-03-01
2002-04-01,0.9123988394148183,-0.1341748796895909,2002-04-01
2002-05-01,1.1627119847466754,-0.27026586470860203,2002-05-01
2002-06-01,2.1931358634419444,0.07632993638952275,2002-06-01
2002-07-01,3.1249006307712173,-0.28836845774091935,2002-07-01
2002-08-01,4.012186579219423,0.17390828946706316,2002-08-01
2002-09-01,2.779418345774536,1.0887397537910857,2002-09-01
2002-10-01,0.35655293106779845,-0.6839439050725282,2002-10-01
2002-11-01,-0.3540858065881023,-1.0933796992451827,2002-11-01
2002-12-01,0.6631583383219699,-0.3103754842174876,2002-12-01
2003-01-01,0.63723820252255,-0.6471732899306984,2003-01-01
2003-02-01,1.653042924853529,0.06968497700117667,2003-02-01
2003-03-01,1.2045525407430266,-0.016455040023917514,2003-03-01
2003-04-01,-1.1522149221714553,-0.40463778838863257,2003-04-01
2003-05-01,3.9044263653111195,0.7544155785284232,2003-05-01
2003-06-01,3.3731429606848127,-0.3281285856474944,2003-06-01
2003-07-01,-6.809905599873922,-1.8703368477926166,2003-07-01
2003-08-01,-5.711663835178559,-0.043828385553731544,2003-08-01
2003-09-01,2.0457265540464413,0.05530907358010031,2003-09-01
2003-10-01,-0.1482666486263641,0.047428745468930104,2003-10-01
2003-11-01,-1.2694414195598864,0.6474506332362583,2003-11-01
2003-12-01,0.3713932973215891,-0.12097441885489242,2003-12-01
2004-01-01,1.6816902700879695,-0.15240845805479442,2004-01-01
2004-02-01,0.5362804561270714,0.18443882231887124,2004-02-01
2004-03-01,2.679828159667226,0.46476577576518835,2004-03-01
2004-04-01,-6.656560415786737,-0.07303284006054625,2004-04-01
2004-05-01,-4.733425924366691,0.8419121169594032,2004-05-01
2004-06-01,-1.309982207962565,1.4336037609545023,2004-06-01
2004-07-01,1.7265915946218864,0.5554675042950264,2004-07-01
2004-08-01,1.763356416346369,0.3294958167129917,2004-08-01
2004-09-01,0.7127802798866056,0.8715607875396862,2004-09-01
2004-10-01,-0.09162310879040916,0.4381365262530917,2004-10-01
2004-11-01,-1.8228497941964281,0.6605112146478339,2004-11-01
2004-12-01,-0.7967403849711044,0.42784719698286006,2004-12-01
2005-01-01,-0.9049582688239354,0.5800895179405727,2005-01-01
2005-02-01,-0.5022239541425881,0.5964357111274821,2005-02-01
2005-03-01,-2.9157859386234795,-0.4282636415127379,2005-03-01
2005-04-01,1.1004120998377178,0.5122949834152245,2005-04-01
2005-05-01,1.1173663331817352,0.7109637840210067,2005-05-01
2005-06-01,0.6324437228460673,0.4412544626338397,2005-06-01
2005-07-01,-1.7013864190712245,-0.018077475975760354,2005-07-01
2005-08-01,-1.019366119035387,0.14926505605465668,2005-08-01
2005-09-01,0.7900249585748156,0.1509700513553698,2005-09-01
2005-10-01,-2.310344004883912,-0.2421864134018255,2005-10-01
2005-11-01,-0.7494216832741262,0.001014477121676412,2005-11-01
2005-12-01,0.4619133821780279,0.2145817471936037,2005-12-01
2006-01-01,0.2865870883119622,0.2686069673254624,2006-01-01
2006-02-01,-1.4650630379367262,-0.08229349817398726,2006-02-01
2006-03-01,-0.7523681480571597,-0.3726881361123977,2006-03-01
2006-04-01,-1.2371369028975556,-0.5282927239499483,2006-04-01
2006-05-01,-0.5129265327900182,-0.1729774884718822,2006-05-01
2006-06-01,-0.377734764511804,0.19696369782977155,2006-06-01
2006-07-01,0.20272031877999325,0.11776323765420989,2006-07-01
2006-08-01,1.4444976672654817,0.28968962369450707,2006-08-01
2006-09-01,1.0869946041372947,0.21617739121250124,2006-09-01
2006-10-01,-0.020954359450882244,0.00376399771768128,2006-10-01
2006-11-01,0.7481076986214151,0.3132849050868028,2006-11-01
2006-12-01,0.4720204294971973,-0.041004263062306055,2006-12-01
2007-01-01,-1.2898839349891604,-0.4164736617865441,2007-01-01
2007-02-01,0.3567374090924065,0.058966226520384475,2007-02-01
2007-03-01,1.524146885108194,0.20922174777764332,2007-03-01
2007-04-01,-0.6134145513475266,-0.3660721682570507,2007-04-01
2007-05-01,-0.3571642833112735,-0.20600399001294514,2007-05-01
2007-06-01,-1.9275841431446925,-0.9715601919028488,2007-06-01
2007-07-01,0.9080554316127564,0.19519641117952272,2007-07-01
2007-08-01,2.9244190430454755,0.10032221130832474,2007-08-01
2007-09-01,1.7902375068792384,-0.1642037492481676,2007-09-01
2007-10-01,0.23314750086001937,-0.15782911982452152,2007-10-01
2007-11-01,4.110797079132232,-0.0673013407927423,2007-11-01
2007-12-01,1.5274747820700283,-0.3344257226299883,2007-12-01
2008-01-01,4.749075866259438,-0.2589786782506145,2008-01-01
2008-02-01,2.970746153972282,-2.051864319949696,2008-02-01
2008-03-01,4.171015792781247,-1.139956592723804,2008-03-01
2008-04-01,-4.394785555744171,0.6089296845050369,2008-04-01
2008-05-01,-3.8942019554972775,0.7882579841275906,2008-05-01
2008-06-01,-3.247799684495214,0.48944404443149636,2008-06-01
2008-07-01,1.6482778544270393,-0.1920646644455576,2008-07-01
2008-08-01,1.553215002471,0.017650778037558035,2008-08-01
2008-09-01,3.0544396031237753,-0.46511847456643907,2008-09-01
2008-10-01,3.0353039688947745,-2.6116095732768825,2008-10-01
2008-11-01,5.117332692119993,-0.9599444517625199,2008-11-01
2008-12-01,11.042919003859266,0.2689145406861493,2008-12-01
2009-01-01,-0.7149415616302862,-1.426972071056638,2009-01-01
2009-02-01,-6.1455894482298445,1.0870612068751129,2009-02-01
2009-03-01,0.38930588940333205,-0.12895832758714668,2009-03-01
2009-04-01,-0.05059141737250806,-1.4198673900493217,2009-04-01
2009-05-01,-2.522480752864523,-2.6982539376447523,2009-05-01
2009-06-01,-6.284812892658479,-1.683996764309707,2009-06-01
2009-07-01,2.77752653187542,0.005749234138119956,2009-07-01
2009-08-01,-0.9769570539603788,-0.2506056693183499,2009-08-01
2009-09-01,2.8774495477873487,-0.49646571250297394,2009-09-01
2009-10-01,0.7042054000942903,-0.3882736676584148,2009-10-01
2009-11-01,2.0882311820213233,-1.5211613672847508,2009-11-01
2009-12-01,-2.1151649212342716,0.7154932552532441,2009-12-01
2010-01-01,-1.3492511701610082,-0.8166225035602948,2010-01-01
2010-02-01,1.2885457377566352,0.04566051325833147,2010-02-01
2010-03-01,-1.5480658857704495,1.1138146422048885,2010-03-01
2010-04-01,-1.9845361955174936,0.5697741581045636,2010-04-01
2010-05-01,5.1307281600369965,-0.0794044587356663,2010-05-01
2010-06-01,3.0788984235248527,-0.34300975353776325,2010-06-01
2010-07-01,3.5038503323189176,0.03365635795502651,2010-07-01
2010-08-01,4.741883515668237,0.5940524158028662,2010-08-01
2010-09-01,1.238595377334301,0.05856296605870549,2010-09-01
2010-10-01,4.39232632315544,-0.3365550370941288,2010-10-01
2010-11-01,-3.8922816163526366,-0.28700420699398466,2010-11-01
2010-12-01,-10.344917185496445,-1.8076637573511074,2010-12-01
2011-01-01,-0.34963307794760123,-0.948806015929624,2011-01-01
2011-02-01,-4.230768754982641,0.20952995902302593,2011-02-01
2011-03-01,2.3399743203774777,-0.23604196078813033,2011-03-01
2011-04-01,-0.49151755103377165,-0.3890701542923751,2011-04-01
2011-05-01,5.2204954306636,-0.8446979969679139,2011-05-01
2011-06-01,4.444284131290007,-0.1638945334550901,2011-06-01
2011-07-01,0.3250574884889168,0.3918267107445548,2011-07-01
2011-08-01,11.032645342023038,-0.2934134442664064,2011-08-01
2011-09-01,3.7223966428568303,1.1148946501146273,2011-09-01
2011-10-01,-5.921845274134204,0.05380103948470599,2011-10-01
2011-11-01,3.4054502772573656,0.958069429453791,2011-11-01
2011-12-01,-0.009113056311769525,0.9453627560870859,2011-12-01
2012-01-01,1.423934183581175,0.0475231053434049,2012-01-01
2012-02-01,-1.7858191117483133,2.825706255232496,2012-02-01
2012-03-01,-6.032604741503007,-0.010284471164327293,2012-03-01
2012-04-01,3.3823498583073754,0.2547024980411932,2012-04-01
2012-05-01,3.1599343243994067,2.4526405487817238,2012-05-01
2012-06-01,1.9517711809208018,1.5071041495865192,2012-06-01
2012-07-01,3.229255455482595,0.6869392463578967,2012-07-01
2012-08-01,-3.3142732303397073,-2.094841112634362,2012-08-01
2012-09-01,0.933642666456232,-0.13630546694263534,2012-09-01
2012-10-01,-1.3013361132816477,-0.16092220995564355,2012-10-01
2012-11-01,1.558949232983413,0.7561696151990875,2012-11-01
2012-12-01,-0.12931580630714126,-1.6164668688179833,2012-12-01
2013-01-01,-3.136936648218157,-2.3519602591586724,2013-01-01
2013-02-01,-1.0155381136779944,-0.20720912245621526,2013-02-01
2013-03-01,1.0154367548965393,-0.2851599618932235,2013-03-01
2013-04-01,4.232671035359872,0.03950566987451013,2013-04-01
2013-05-01,-3.8095419170705216,-1.636273674865494,2013-05-01
2013-06-01,-9.885606870152694,-1.904732086785176,2013-06-01
2013-07-01,-3.0343567050497877,-3.1025822011284188,2013-07-01
2013-08-01,-2.3331439278160295,-0.3797671561041406,2013-08-01
2013-09-01,-1.408791104257348,-0.6047555746684171,2013-09-01
2013-10-01,3.7272794859937344,0.8153933855518876,2013-10-01
2013-11-01,0.4759388486581329,-1.0012340106392479,2013-11-01
2013-12-01,-3.7171959366718674,-0.4272954841126955,2013-12-01
2014-01-01,-1.0917341140767498,0.027333985368480054,2014-01-01
2014-02-01,2.6105732690132966,0.32461395871774656,2014-02-01
2014-03-01,-2.71963891652584,0.9000679414235383,2014-03-01
2014-04-01,-0.29986347572506084,-1.001719833996749,2014-04-01
2014-05-01,2.204665717523974,0.057519428513273685,2014-05-01
2014-06-01,-1.6420379420001097,0.07457981159049683,2014-06-01
2014-07-01,-0.9940713646835962,1.3133650769705971,2014-07-01
2014-08-01,1.5305558290976804,0.37548611587581554,2014-08-01
2014-09-01,-2.7397499052548357,-0.19469607843907596,2014-09-01
2014-10-01,4.220385022213711,0.18535722320390596,2014-10-01
2014-11-01,-2.544185384060412,2.2263784501358623,2014-11-01
2014-12-01,-2.6883281080418038,5.262073776348134,2014-12-01
2015-01-01,4.7083561010532575,1.5317967261004641,2015-01-01
2015-02-01,-2.5280087924175705,0.11040331276818208,2015-02-01
2015-03-01,-1.1876992155097288,0.5119805233500063,2015-03-01
2015-04-01,3.3119608324710277,-0.0477747424216621,2015-04-01
2015-05-01,-3.9494259835685743,-1.4216771469222187,2015-05-01
2015-06-01,-3.061462545090803,0.26644651900357375,2015-06-01
2015-07-01,0.6988707223337394,0.6821509372975538,2015-07-01
2015-08-01,0.33483502834702283,2.863833751617173,2015-08-01
2015-09-01,0.5134487769262406,0.006425611533168957,2015-09-01
2015-10-01,2.9829709805291174,-1.4804128406549555,2015-10-01
2015-11-01,-8.31910068765196,4.898728222761346,2015-11-01
2015-12-01,-1.8807655299212724,2.6772509640925923,2015-12-01
2016-01-01,3.2382138721492137,-0.175350583087839,2016-01-01
2016-02-01,5.413297387340349,1.6956133966780331,2016-02-01
2016-03-01,-4.15268072786649,0.9883174824179571,2016-03-01
2016-04-01,2.9346649381615317,-0.6012602272683022,2016-04-01
2016-05-01,-0.9064740804100314,0.3745015882449988,2016-05-01
2016-06-01,3.2928716009976715,0.6150944131598868,2016-06-01
2016-07-01,2.7252776996479655,0.45888486637673853,2016-07-01
2016-08-01,-2.039869508888315,0.3875001309992224,2016-08-01
2016-09-01,-1.324240936660361,-0.3245798648661249,2016-09-01
2016-10-01,-2.611311702426431,-0.07012800282017359,2016-10-01
2016-11-01,-6.777307076218523,-2.190358074808661,2016-11-01
2016-12-01,-6.224277803400777,-0.8755770284028944,2016-12-01
2017-01-01,0.7187658417684047,0.07098741195547734,2017-01-01
2017-02-01,0.34203165975912236,-0.06139952697172759,2017-02-01
2017-03-01,-2.136971055516074,1.3019697215232808,2017-03-01
2017-04-01,2.3781902069731093,1.2097061603543167,2017-04-01
2017-05-01,-0.5601544430810469,0.5937762623619183,2017-05-01
2017-06-01,0.6191375515470462,1.2740393367422533,2017-06-01
2017-07-01,-1.3560729743404472,-0.7650643050734077,2017-07-01
2017-08-01,1.3166701218306296,0.6701003584769384,2017-08-01
2017-09-01,-0.26761023773564546,0.3482606451113024,2017-09-01
2017-10-01,-2.928485163500979,-0.22193821755414533,2017-10-01
2017-11-01,-1.2949139500874314,0.9499779047209124,2017-11-01
2017-12-01,-1.70991743980792,0.3244451618023951,2017-12-01
2018-01-01,-2.6163646982634523,-0.5124336501565585,2018-01-01
2018-02-01,-3.0013305289098144,-0.8070426252895347,2018-02-01
2018-03-01,-0.35511743055515077,0.5115209764303527,2018-03-01
2018-04-01,-0.7609745166792895,0.1730340546630832,2018-04-01
2018-05-01,-1.3613481114893797,-0.07520453769281357,2018-05-01
2018-06-01,0.41107952877113374,0.4925407303254272,2018-06-01
2018-07-01,-0.09626846343603108,0.34464067849824576,2018-07-01
2018-08-01,0.01562279788819592,0.20140999412010932,2018-08-01
2018-09-01,-1.2815746834909132,-0.1847726598630083,2018-09-01
2018-10-01,-1.1851017939162458,-0.3964024012879039,2018-10-01
2018-11-01,0.3826305240661407,0.2913898262126593,2018-11-01
2018-12-01,2.6880844447068797,1.0850949787891047,2018-12-01
2019-01-01,1.663970012638657,0.30264307183110123,2019-01-01
2019-02-01,0.5951713112753166,0.049329082591910454,2019-02-01
2019-03-01,1.4005520371156726,0.3176288121911339,2019-03-01
2019-04-01,0.7729924196672753,-0.08074778401828146,2019-04-01
2019-05-01,1.885746189724136,0.3916429222893708,2019-05-01
2019-06-01,5.159920121748416,0.6022225589477482,2019-06-01
2019-07-01,0.1524372245709275,-0.007549535137980693,2019-07-01
2019-08-01,5.762736817115214,1.9075377997658707,2019-08-01
2019-09-01,-1.430906523546735,-0.5157708566973187,2019-09-01
2019-10-01,1.0707342144179717,-0.859083517346874,2019-10-01
2019-11-01,-1.5727725488443325,-1.0894784382034746,2019-11-01
2019-12-01,-0.4405529630592573,-0.546560078040371,2019-12-01
2020-01-01,1.9845279994005651,0.6252749964204114,2020-01-01
2020-02-01,4.549596464898768,1.3092097107374996,2020-02-01
2020-03-01,17.63620221744361,-0.502402558949972,2020-03-01
2020-04-01,11.586597025730999,-0.6301739248013088,2020-04-01
2020-05-01,3.3628813812916536,-1.2268762575338736,2020-05-01
2020-06-01,-1.7061023296504767,0.3001661039726643,2020-06-01
2020-07-01,5.871040888417225,0.5405818062507379,2020-07-01
2020-08-01,0.9442256106597344,-1.4311757631695705,2020-08-01
2020-09-01,0.09916069519719589,-0.6066503258916268,2020-09-01
2020-10-01,-5.459240972184231,-2.4277966821979637,2020-10-01
2020-11-01,-3.5729627039751977,-1.9733639901786015,2020-11-01
2020-12-01,1.2365134815439156,-2.6052632610947466,2020-12-01
2021-01-01,-2.9978263673028485,-2.810289100974364,2021-01-01
2021-02-01,-2.465354075345915,-5.060026400097418,2021-02-01
2021-03-01,-11.60370284805639,-3.6387024821054137,2021-03-01
2021-04-01,-0.5108829135244802,-1.837738147038127,2021-04-01
2021-05-01,1.5335056420254252,-0.8474280752343081,2021-05-01
2021-06-01,-2.678471901795475,4.207041202392832,2021-06-01
2021-07-01,1.5012650639110372,3.241934524870622,2021-07-01
2021-08-01,0.4641412904806357,-0.5763946382075863,2021-08-01
2021-09-01,-3.109616017731592,-0.09214476737022763,2021-09-01
2021-10-01,-10.044946937951972,1.6922065369141366,2021-10-01
2021-11-01,-4.859869063046142,4.999462576938439,2021-11-01
2021-12-01,-3.631102437993816,6.124984465317798,2021-12-01
2022-01-01,-10.216365340020998,3.75270223393933,2022-01-01
2022-02-01,-8.528886860717112,5.230419908673256,2022-02-01
2022-03-01,-6.205987390369049,1.5371626166125767,2022-03-01
2022-04-01,-10.034050368835942,-0.7870419814240766,2022-04-01
2022-05-01,-1.2935914750480846,-0.058445228260728246,2022-05-01
2022-06-01,-3.9273147026873194,0.9329242164846197,2022-06-01
2022-07-01,1.2969409023943939,2.0919948684945626,2022-07-01
2022-08-01,-0.926420378683514,0.7262949087457813,2022-08-01
2022-09-01,-6.576919858974987,-1.504879978310679,2022-09-01
2022-10-01,-4.058720816553318,-0.6137626204961606,2022-10-01
