date,GS1,GS1_CHG,GS2,GS2_CHG,GS3,GS3_CHG,GS5,GS5_CHG,GS7,GS7_CHG,GS10,GS10_CHG
1984-10-01,10.9,-0.05872193436960271,11.6,-0.0491803278688524,11.85,-0.03970826580226905,12.06,-0.03750997605746198,12.16,-0.03492063492063491,12.16,-0.02875399361022357
1984-11-01,9.82,-0.09908256880733946,10.65,-0.0818965517241379,10.9,-0.08016877637130793,11.33,-0.06053067993366501,11.49,-0.05509868421052633,11.57,-0.0485197368421052
1984-12-01,9.33,-0.04989816700611005,10.18,-0.04413145539906105,10.56,-0.031192660550458662,11.07,-0.02294792586054717,11.45,-0.003481288076588429,11.5,-0.006050129645635338
1985-01-01,9.02,-0.033226152197213366,9.93,-0.024557956777996104,10.43,-0.012310606060606188,10.93,-0.012646793134598044,11.27,-0.015720524017467263,11.38,-0.01043478260869557
1985-02-01,9.29,0.029933481152993213,10.17,0.024169184290030232,10.55,0.011505273250239867,11.13,0.018298261665141924,11.44,0.015084294587400127,11.51,0.011423550087873435
1985-03-01,9.86,0.061356297093649204,10.71,0.053097345132743445,11.05,0.04739336492891,11.52,0.035040431266846195,11.82,0.03321678321678334,11.86,0.03040834057341435
1985-04-01,9.14,-0.0730223123732251,10.09,-0.057889822595705076,10.49,-0.05067873303167425,11.01,-0.04427083333333337,11.34,-0.040609137055837574,11.43,-0.036256323777403066
1985-05-01,8.46,-0.07439824945295404,9.39,-0.06937561942517334,9.75,-0.0705433746425167,10.34,-0.060853769300635796,10.72,-0.05467372134038795,10.85,-0.05074365704286965
1985-06-01,7.8,-0.07801418439716323,8.69,-0.07454739084132067,9.05,-0.07179487179487176,9.6,-0.07156673114119927,10.08,-0.059701492537313494,10.16,-0.06359447004608287
1985-07-01,7.86,0.007692307692307665,8.77,0.009205983889528202,9.18,0.014364640883977708,9.7,0.01041666666666674,10.16,0.007936507936507908,10.31,0.014763779527559029
1985-08-01,8.05,0.024173027989822016,8.94,0.019384264538198304,9.31,0.014161220043573008,9.81,0.011340206185567192,10.2,0.003937007874015741,10.33,0.0019398642095052043
1985-09-01,8.07,0.00248447204968949,8.98,0.004474272930648837,9.37,0.0064446831364122215,9.81,0.0,10.24,0.0039215686274509665,10.37,0.0038722168441431837
1985-10-01,8.01,-0.0074349442379182396,8.86,-0.013363028953229494,9.25,-0.012806830309498363,9.69,-0.012232415902140747,10.11,-0.012695312500000111,10.24,-0.012536162005785778
1985-11-01,7.88,-0.01622971285892638,8.58,-0.03160270880361171,8.88,-0.039999999999999925,9.28,-0.042311661506707954,9.62,-0.048466864490603334,9.78,-0.04492187500000011
1985-12-01,7.67,-0.026649746192893398,8.15,-0.05011655011655003,8.4,-0.05405405405405406,8.73,-0.059267241379310276,9.11,-0.053014553014553045,9.26,-0.053169734151329195
1986-01-01,7.73,0.007822685788787531,8.14,-0.0012269938650306678,8.41,0.0011904761904761862,8.68,-0.005727376861397571,9.03,-0.008781558726673966,9.19,-0.0075593952483801186
1986-02-01,7.61,-0.015523932729624823,7.97,-0.020884520884520974,8.1,-0.03686087990487519,8.34,-0.03917050691244239,8.58,-0.04983388704318925,8.7,-0.053318824809575616
1986-03-01,7.03,-0.07621550591327197,7.21,-0.09535759096612295,7.3,-0.09876543209876543,7.46,-0.10551558752997603,7.67,-0.10606060606060608,7.78,-0.10574712643678152
1986-04-01,6.44,-0.08392603129445231,6.7,-0.07073509015256585,6.86,-0.0602739726027397,7.05,-0.05495978552278824,7.16,-0.06649282920469357,7.3,-0.06169665809768643
1986-05-01,6.65,0.032608695652173836,7.07,0.055223880597014885,7.27,0.0597667638483963,7.52,0.06666666666666665,7.65,0.06843575418994408,7.71,0.05616438356164388
1986-06-01,6.73,0.012030075187969835,7.18,0.01555869872701554,7.41,0.01925722145804687,7.64,0.015957446808510634,7.75,0.013071895424836555,7.8,0.011673151750972721
1986-07-01,6.27,-0.06835066864784556,6.67,-0.0710306406685236,6.86,-0.07422402159244257,7.06,-0.0759162303664922,7.22,-0.06838709677419363,7.3,-0.0641025641025641
1986-08-01,5.93,-0.054226475279106845,6.33,-0.050974512743628186,6.49,-0.05393586005830908,6.8,-0.03682719546742208,7.01,-0.02908587257617723,7.17,-0.017808219178082174
1986-09-01,5.77,-0.026981450252951067,6.35,0.0031595576619272148,6.62,0.02003081664098616,6.92,0.01764705882352935,7.28,0.03851640513552068,7.45,0.03905160390516049
1986-10-01,5.72,-0.008665511265164572,6.28,-0.011023622047244053,6.56,-0.009063444108761365,6.83,-0.013005780346820761,7.24,-0.005494505494505475,7.43,-0.0026845637583893245
1986-11-01,5.8,0.013986013986013957,6.28,0.0,6.46,-0.015243902439024293,6.76,-0.01024890190336758,7.08,-0.02209944751381221,7.25,-0.024226110363391617
1986-12-01,5.87,0.012068965517241459,6.27,-0.0015923566878981443,6.43,-0.004643962848297267,6.67,-0.013313609467455634,6.97,-0.015536723163841804,7.11,-0.0193103448275862
1987-01-01,5.78,-0.015332197614991494,6.23,-0.006379585326953596,6.41,-0.0031104199066873672,6.64,-0.004497751124437843,6.92,-0.00717360114777621,7.08,-0.0042194092827004814
1987-02-01,5.96,0.03114186851211076,6.4,0.02728731942215079,6.56,0.023400936037441422,6.79,0.02259036144578319,7.06,0.02023121387283222,7.25,0.024011299435028333
1987-03-01,6.03,0.011744966442952975,6.42,0.0031249999999998224,6.58,0.0030487804878049918,6.79,0.0,7.06,0.0,7.25,0.0
1987-04-01,6.5,0.07794361525704807,7.02,0.09345794392523366,7.32,0.11246200607902734,7.57,0.11487481590574378,7.83,0.10906515580736542,8.02,0.106206896551724
1987-05-01,7.0,0.07692307692307687,7.76,0.10541310541310556,8.02,0.09562841530054644,8.26,0.09114927344782031,8.47,0.08173690932311639,8.61,0.07356608478802995
1987-06-01,6.8,-0.02857142857142858,7.57,-0.02448453608247414,7.82,-0.024937655860349017,8.02,-0.029055690072639306,8.27,-0.023612750885478317,8.4,-0.024390243902438935
1987-07-01,6.68,-0.01764705882352946,7.44,-0.017173051519154492,7.74,-0.010230179028132946,8.01,-0.0012468827930174342,8.27,0.0,8.45,0.005952380952380931
1987-08-01,7.03,0.05239520958083843,7.75,0.04166666666666652,8.03,0.03746770025839785,8.32,0.03870162297128599,8.59,0.0386940749697704,8.76,0.03668639053254452
1987-09-01,7.67,0.09103840682788045,8.34,0.07612903225806456,8.67,0.0797011207970113,8.94,0.07451923076923062,9.26,0.07799767171129224,9.42,0.07534246575342474
1987-10-01,7.59,-0.010430247718383301,8.4,0.007194244604316502,8.75,0.009227220299884653,9.08,0.015659955257270708,9.37,0.011879049676025932,9.52,0.010615711252653925
1987-11-01,6.96,-0.08300395256916993,7.69,-0.08452380952380956,7.99,-0.08685714285714285,8.35,-0.08039647577092512,8.69,-0.07257203842049087,8.86,-0.06932773109243695
1987-12-01,7.17,0.030172413793103425,7.86,0.022106631989596837,8.13,0.017521902377972465,8.45,0.011976047904191489,8.82,0.014959723820483495,8.99,0.014672686230248422
1988-01-01,6.99,-0.025104602510460206,7.63,-0.029262086513994978,7.87,-0.031980319803198154,8.18,-0.031952662721893454,8.48,-0.038548752834467126,8.67,-0.03559510567296997
1988-02-01,6.64,-0.050071530758226124,7.18,-0.05897771952817832,7.38,-0.06226175349428209,7.71,-0.057457212713936445,8.02,-0.054245283018867996,8.21,-0.053056516724336644
1988-03-01,6.71,0.010542168674698926,7.27,0.012534818941504211,7.5,0.016260162601626105,7.83,0.015564202334630295,8.19,0.021197007481296826,8.37,0.019488428745432218
1988-04-01,7.01,0.04470938897168408,7.59,0.044016506189821225,7.83,0.04400000000000004,8.19,0.04597701149425282,8.52,0.04029304029304037,8.72,0.04181600955794518
1988-05-01,7.4,0.05563480741797444,8.0,0.05401844532279321,8.24,0.0523627075351214,8.58,0.04761904761904767,8.89,0.043427230046948484,9.09,0.04243119266055029
1988-06-01,7.49,0.012162162162162149,8.03,0.00374999999999992,8.22,-0.0024271844660194164,8.49,-0.010489510489510523,8.78,-0.012373453318335392,8.92,-0.018701870187018743
1988-07-01,7.75,0.03471295060080104,8.28,0.031133250311332406,8.44,0.02676399026763976,8.66,0.020023557126030544,8.91,0.014806378132118603,9.06,0.015695067264574147
1988-08-01,8.17,0.05419354838709678,8.63,0.04227053140096637,8.77,0.0390995260663507,8.94,0.0323325635103926,9.13,0.024691358024691468,9.26,0.02207505518763786
1988-09-01,8.09,-0.009791921664626724,8.46,-0.01969872537659323,8.57,-0.022805017103762704,8.69,-0.027964205816554788,8.87,-0.02847754654983592,8.98,-0.030237580993520474
1988-10-01,8.11,0.0024721878862792313,8.35,-0.013002364066194039,8.43,-0.016336056009334965,8.51,-0.020713463751438455,8.69,-0.020293122886133053,8.8,-0.020044543429844075
1988-11-01,8.48,0.04562268803945768,8.67,0.0383233532934133,8.72,0.03440094899169632,8.79,0.03290246768507621,8.89,0.023014959723820505,8.96,0.0181818181818183
1988-12-01,8.99,0.060141509433962126,9.09,0.04844290657439454,9.11,0.044724770642201594,9.09,0.03412969283276457,9.13,0.02699662542182235,9.11,0.016741071428571175
1989-01-01,9.05,0.006674082313681939,9.18,0.00990099009900991,9.2,0.009879253567508295,9.15,0.0066006600660066805,9.14,0.0010952902519167917,9.09,-0.002195389681668436
1989-02-01,9.25,0.022099447513812098,9.37,0.020697167755991286,9.32,0.013043478260869712,9.27,0.013114754098360493,9.23,0.009846827133479286,9.17,0.008800880088008833
1989-03-01,9.57,0.034594594594594685,9.68,0.033084311632870955,9.61,0.0311158798283262,9.51,0.025889967637540368,9.43,0.021668472372697645,9.36,0.02071973827699014
1989-04-01,9.36,-0.021943573667711713,9.45,-0.023760330578512456,9.4,-0.02185223725286156,9.3,-0.022082018927444658,9.24,-0.020148462354188656,9.18,-0.019230769230769162
1989-05-01,8.98,-0.040598290598290454,9.02,-0.04550264550264549,8.98,-0.044680851063829796,8.91,-0.041935483870967794,8.88,-0.03896103896103886,8.86,-0.034858387799564294
1989-06-01,8.44,-0.06013363028953245,8.41,-0.06762749445676264,8.37,-0.06792873051224957,8.29,-0.06958473625140305,8.31,-0.06418918918918926,8.28,-0.06546275395033863
1989-07-01,7.89,-0.06516587677725116,7.82,-0.07015457788347201,7.83,-0.06451612903225801,7.83,-0.055488540410132625,7.94,-0.044524669073405576,8.02,-0.03140096618357491
1989-08-01,8.18,0.03675538656527255,8.14,0.04092071611253201,8.13,0.03831417624521083,8.09,0.033205619412515874,8.11,0.021410579345088054,8.11,0.01122194513715713
1989-09-01,8.22,0.004889975550122383,8.28,0.017199017199017064,8.26,0.0159901599015988,8.17,0.009888751545117369,8.23,0.014796547472256671,8.19,0.009864364981504226
1989-10-01,7.99,-0.027980535279805374,7.98,-0.03623188405797084,8.02,-0.029055690072639306,7.97,-0.0244798041615667,8.03,-0.024301336573511634,8.01,-0.0219780219780219
1989-11-01,7.77,-0.027534418022528206,7.8,-0.022556390977443663,7.8,-0.027431421446383997,7.81,-0.020075282308657516,7.86,-0.021170610211705965,7.87,-0.017478152309612915
1989-12-01,7.72,-0.006435006435006385,7.78,-0.002564102564102555,7.77,-0.0038461538461538325,7.75,-0.007682458386683688,7.85,-0.0012722646310433516,7.84,-0.003811944091486663
1990-01-01,7.92,0.02590673575129543,8.09,0.03984575835475579,8.13,0.04633204633204646,8.12,0.047741935483870845,8.2,0.04458598726114649,8.21,0.04719387755102056
1990-02-01,8.11,0.023989898989899006,8.37,0.034610630407911014,8.39,0.03198031980319804,8.42,0.036945812807881895,8.48,0.034146341463414887,8.47,0.03166869671132755
1990-03-01,8.35,0.0295930949445129,8.63,0.031063321385902176,8.63,0.028605482717520836,8.6,0.0213776722090262,8.65,0.02004716981132071,8.59,0.01416765053128688
1990-04-01,8.4,0.005988023952095967,8.72,0.010428736964078755,8.78,0.017381228273464444,8.77,0.019767441860465196,8.81,0.018497109826589586,8.79,0.023282887077997527
1990-05-01,8.32,-0.00952380952380949,8.64,-0.00917431192660556,8.69,-0.010250569476081939,8.74,-0.0034207525655644,8.78,-0.0034052213393871433,8.76,-0.0034129692832763903
1990-06-01,8.1,-0.02644230769230782,8.35,-0.03356481481481488,8.4,-0.033371691599539566,8.43,-0.035469107551487467,8.52,-0.029612756264236872,8.48,-0.031963470319634646
1990-07-01,7.94,-0.01975308641975304,8.16,-0.022754491017964007,8.26,-0.01666666666666672,8.33,-0.011862396204033177,8.46,-0.00704225352112664,8.47,-0.001179245283018826
1990-08-01,7.78,-0.02015113350125941,8.06,-0.01225490196078427,8.22,-0.004842615012106477,8.44,0.013205282112844996,8.64,0.02127659574468077,8.75,0.03305785123966931
1990-09-01,7.76,-0.0025706940874036244,8.08,0.002481389578163684,8.27,0.006082725060827077,8.51,0.0082938388625593,8.79,0.01736111111111094,8.89,0.016000000000000014
1990-10-01,7.55,-0.027061855670103108,7.88,-0.024752475247524774,8.07,-0.024183796856106277,8.33,-0.021151586368977626,8.59,-0.022753128555176305,8.72,-0.019122609673790758
1990-11-01,7.31,-0.03178807947019868,7.6,-0.035532994923857864,7.74,-0.040892193308550207,8.02,-0.03721488595438183,8.28,-0.0360884749708964,8.39,-0.037844036697247674
1990-12-01,7.05,-0.035567715458276306,7.31,-0.03815789473684206,7.47,-0.03488372093023262,7.73,-0.03615960099750615,8.0,-0.033816425120772875,8.08,-0.03694874851013119
1991-01-01,6.64,-0.0581560283687943,7.13,-0.024623803009575895,7.38,-0.012048192771084265,7.7,-0.0038809831824062613,7.97,-0.003750000000000031,8.09,0.0012376237623761277
1991-02-01,6.27,-0.05572289156626509,6.87,-0.036465638148667545,7.08,-0.04065040650406504,7.47,-0.029870129870129936,7.73,-0.030112923462986108,7.85,-0.02966625463535233
1991-03-01,6.4,0.020733652312599826,7.1,0.033478893740902516,7.35,0.03813559322033888,7.77,0.04016064257028118,8.0,0.03492884864165591,8.11,0.03312101910828025
1991-04-01,6.24,-0.025000000000000022,6.95,-0.021126760563380254,7.23,-0.01632653061224476,7.7,-0.009009009009008917,7.92,-0.010000000000000009,8.04,-0.008631319358816336
1991-05-01,6.13,-0.017628205128205177,6.78,-0.024460431654676262,7.12,-0.015214384508990375,7.7,0.0,7.94,0.002525252525252597,8.07,0.003731343283582156
1991-06-01,6.36,0.03752039151712894,6.96,0.026548672566371723,7.39,0.037921348314606584,7.94,0.03116883116883118,8.17,0.02896725440806036,8.28,0.026022304832713727
1991-07-01,6.31,-0.007861635220125951,6.92,-0.005747126436781658,7.38,-0.0013531799729363803,7.91,-0.0037783375314861534,8.15,-0.00244798041615657,8.27,-0.0012077294685990392
1991-08-01,5.78,-0.08399366085578441,6.43,-0.07080924855491333,6.8,-0.07859078590785906,7.43,-0.06068268015170675,7.74,-0.05030674846625771,7.9,-0.044740024183796745
1991-09-01,5.57,-0.03633217993079585,6.18,-0.038880248833592534,6.5,-0.044117647058823484,7.14,-0.03903095558546432,7.48,-0.03359173126614989,7.65,-0.03164556962025311
1991-10-01,5.33,-0.04308797127468589,5.91,-0.043689320388349495,6.23,-0.041538461538461524,6.87,-0.037815126050420145,7.25,-0.03074866310160429,7.53,-0.015686274509803977
1991-11-01,4.89,-0.0825515947467168,5.56,-0.059221658206429884,5.9,-0.052969502407704705,6.62,-0.03639010189228531,7.06,-0.026206896551724146,7.42,-0.014608233731739695
1991-12-01,4.38,-0.10429447852760731,5.03,-0.0953237410071941,5.39,-0.08644067796610178,6.19,-0.06495468277945615,6.69,-0.052407932011331315,7.09,-0.04447439353099736
1992-01-01,4.15,-0.05251141552511407,4.96,-0.013916500994035852,5.4,0.0018552875695734272,6.24,0.008077544426494221,6.7,0.001494768310911887,7.03,-0.008462623413258097
1992-02-01,4.29,0.033734939759036076,5.21,0.05040322580645151,5.72,0.05925925925925912,6.58,0.054487179487179516,6.96,0.0388059701492538,7.34,0.04409672830725464
1992-03-01,4.63,0.07925407925407923,5.69,0.09213051823416518,6.18,0.08041958041958042,6.95,0.05623100303951367,7.26,0.0431034482758621,7.54,0.027247956403269713
1992-04-01,4.3,-0.07127429805615548,5.34,-0.061511423550087985,5.93,-0.04045307443365698,6.78,-0.024460431654676262,7.15,-0.015151515151515027,7.48,-0.007957559681697535
1992-05-01,4.19,-0.025581395348837077,5.23,-0.020599250936329527,5.81,-0.0202360876897133,6.69,-0.013274336283185861,7.06,-0.012587412587412694,7.39,-0.012032085561497374
1992-06-01,4.17,-0.004773269689737569,5.05,-0.03441682600382423,5.6,-0.03614457831325302,6.48,-0.03139013452914796,6.9,-0.022662889518413443,7.26,-0.017591339648173165
1992-07-01,3.6,-0.13669064748201432,4.36,-0.13663366336633653,4.91,-0.12321428571428561,5.84,-0.09876543209876554,6.36,-0.07826086956521738,6.84,-0.05785123966942152
1992-08-01,3.47,-0.036111111111111094,4.19,-0.03899082568807333,4.72,-0.0386965376782078,5.6,-0.04109589041095896,6.12,-0.037735849056603765,6.59,-0.03654970760233922
1992-09-01,3.18,-0.08357348703170031,3.89,-0.0715990453460621,4.42,-0.06355932203389825,5.38,-0.03928571428571426,5.96,-0.02614379084967322,6.42,-0.025796661608497695
1992-10-01,3.3,0.037735849056603765,4.08,0.04884318766066831,4.64,0.04977375565610864,5.6,0.040892193308550207,6.15,0.03187919463087252,6.59,0.026479750778816147
1992-11-01,3.68,0.11515151515151523,4.58,0.12254901960784315,5.14,0.10775862068965525,6.04,0.07857142857142874,6.49,0.055284552845528356,6.87,0.04248861911987856
1992-12-01,3.71,0.008152173913043459,4.67,0.01965065502183405,5.21,0.013618677042801508,6.08,0.0066225165562914245,6.46,-0.0046224961479198745,6.77,-0.01455604075691419
1993-01-01,3.5,-0.05660377358490565,4.39,-0.05995717344753748,4.93,-0.053742802303263004,5.83,-0.041118421052631526,6.26,-0.03095975232198145,6.6,-0.025110782865583436
1993-02-01,3.39,-0.03142857142857136,4.1,-0.06605922551252852,4.58,-0.07099391480730222,5.43,-0.06861063464837058,5.87,-0.06230031948881787,6.26,-0.051515151515151514
1993-03-01,3.33,-0.017699115044247815,3.95,-0.03658536585365846,4.4,-0.0393013100436681,5.19,-0.044198895027624197,5.66,-0.035775127768313486,5.98,-0.04472843450479225
1993-04-01,3.24,-0.027027027027026973,3.84,-0.027848101265822822,4.3,-0.022727272727272818,5.13,-0.011560693641618602,5.59,-0.012367491166077826,5.97,-0.0016722408026756952
1993-05-01,3.36,0.03703703703703698,3.98,0.03645833333333326,4.4,0.023255813953488413,5.2,0.013645224171540127,5.66,0.012522361359570633,6.04,0.011725293132328396
1993-06-01,3.54,0.0535714285714286,4.16,0.045226130653266416,4.53,0.02954545454545454,5.22,0.0038461538461538325,5.61,-0.00883392226148405,5.96,-0.013245033112582738
1993-07-01,3.47,-0.019774011299435013,4.07,-0.021634615384615308,4.43,-0.022075055187638082,5.09,-0.02490421455938696,5.48,-0.02317290552584672,5.81,-0.025167785234899376
1993-08-01,3.44,-0.008645533141210415,4.0,-0.017199017199017286,4.36,-0.015801354401805745,5.03,-0.011787819253438081,5.35,-0.023722627737226443,5.68,-0.022375215146299476
1993-09-01,3.36,-0.023255813953488413,3.85,-0.03749999999999998,4.17,-0.043577981651376274,4.73,-0.05964214711729621,5.08,-0.05046728971962611,5.36,-0.05633802816901401
1993-10-01,3.39,0.008928571428571397,3.87,0.0051948051948051965,4.18,0.0023980815347721673,4.71,-0.0042283298097252064,5.05,-0.005905511811023723,5.33,-0.005597014925373234
1993-11-01,3.58,0.05604719764011801,4.16,0.07493540051679592,4.5,0.07655502392344515,5.06,0.07430997876857748,5.45,0.07920792079207928,5.72,0.07317073170731692
1993-12-01,3.61,0.008379888268156277,4.21,0.012019230769230616,4.54,0.008888888888888946,5.15,0.017786561264822254,5.48,0.005504587155963359,5.77,0.00874125874125875
1994-01-01,3.54,-0.01939058171745145,4.14,-0.016627078384798155,4.48,-0.013215859030836885,5.09,-0.011650485436893288,5.43,-0.009124087591241059,5.75,-0.0034662045060658286
1994-02-01,3.87,0.09322033898305082,4.47,0.07971014492753636,4.83,0.078125,5.4,0.0609037328094304,5.72,0.05340699815837935,5.97,0.03826086956521735
1994-03-01,4.32,0.11627906976744184,5.0,0.11856823266219241,5.4,0.11801242236024856,5.94,0.10000000000000009,6.28,0.09790209790209792,6.48,0.085427135678392
1994-04-01,4.82,0.1157407407407407,5.55,0.10999999999999988,5.99,0.10925925925925917,6.52,0.09764309764309753,6.8,0.08280254777070062,6.97,0.07561728395061706
1994-05-01,5.31,0.10165975103734426,5.97,0.07567567567567557,6.34,0.058430717863105164,6.78,0.039877300613497146,7.01,0.03088235294117636,7.18,0.03012912482065988
1994-06-01,5.27,-0.007532956685499026,5.93,-0.00670016750418756,6.27,-0.01104100946372244,6.7,-0.01179941002949858,6.91,-0.014265335235377985,7.1,-0.011142061281337101
1994-07-01,5.48,0.039848197343453684,6.13,0.033726812816188945,6.48,0.03349282296650724,6.91,0.03134328358208949,7.12,0.03039073806078152,7.3,0.028169014084507005
1994-08-01,5.56,0.014598540145985162,6.18,0.00815660685154973,6.5,0.0030864197530864335,6.88,-0.00434153400868309,7.06,-0.008426966292134908,7.24,-0.008219178082191747
1994-09-01,5.76,0.03597122302158273,6.39,0.03398058252427183,6.69,0.029230769230769393,7.08,0.029069767441860517,7.28,0.031161473087818692,7.46,0.03038674033149169
1994-10-01,6.11,0.06076388888888906,6.73,0.05320813771518007,7.04,0.05231689088191316,7.4,0.04519774011299438,7.58,0.041208791208791284,7.74,0.03753351206434319
1994-11-01,6.54,0.07037643207855959,7.15,0.06240713224368499,7.44,0.05681818181818188,7.72,0.043243243243243246,7.83,0.03298153034300788,7.96,0.028423772609819098
1994-12-01,7.14,0.09174311926605494,7.59,0.06153846153846154,7.71,0.03629032258064502,7.78,0.007772020725388629,7.8,-0.003831417624521105,7.81,-0.018844221105527637
1995-01-01,7.05,-0.012605042016806678,7.51,-0.010540184453227908,7.66,-0.006485084306095956,7.76,-0.0025706940874036244,7.79,-0.0012820512820512775,7.78,-0.003841229193341733
1995-02-01,6.7,-0.049645390070921946,7.11,-0.053262316910785534,7.25,-0.05352480417754568,7.37,-0.05025773195876282,7.44,-0.0449293966623876,7.47,-0.0398457583547559
1995-03-01,6.43,-0.040298507462686595,6.78,-0.04641350210970463,6.89,-0.049655172413793136,7.05,-0.04341926729986434,7.14,-0.040322580645161366,7.2,-0.036144578313252906
1995-04-01,6.27,-0.02488335925349927,6.57,-0.030973451327433676,6.68,-0.030478955007256836,6.86,-0.026950354609929006,6.95,-0.026610644257702987,7.06,-0.019444444444444486
1995-05-01,6.0,-0.04306220095693769,6.17,-0.060882800608828,6.27,-0.06137724550898205,6.41,-0.06559766763848396,6.5,-0.06474820143884896,6.63,-0.06090651558073645
1995-06-01,5.64,-0.06000000000000005,5.72,-0.07293354943273911,5.8,-0.07496012759170645,5.93,-0.0748829953198129,6.05,-0.0692307692307692,6.17,-0.06938159879336347
1995-07-01,5.59,-0.00886524822695034,5.78,0.010489510489510634,5.89,0.01551724137931032,6.01,0.013490725126475533,6.2,0.024793388429752206,6.28,0.017828200972447306
1995-08-01,5.75,0.028622540250447193,5.98,0.03460207612456756,6.1,0.035653650254668934,6.24,0.038269550748752046,6.41,0.03387096774193554,6.49,0.03343949044585992
1995-09-01,5.62,-0.022608695652173938,5.81,-0.028428093645485042,5.89,-0.03442622950819674,6.0,-0.03846153846153855,6.13,-0.043681747269890825,6.2,-0.044684129429892194
1995-10-01,5.59,-0.005338078291814985,5.7,-0.018932874354561036,5.77,-0.02037351443123936,5.86,-0.023333333333333317,5.97,-0.02610114192495927,6.04,-0.02580645161290329
1995-11-01,5.43,-0.028622540250447304,5.48,-0.038596491228070184,5.57,-0.03466204506065851,5.69,-0.029010238907849817,5.83,-0.02345058626465657,5.93,-0.018211920529801362
1995-12-01,5.31,-0.02209944751381221,5.32,-0.02919708029197088,5.39,-0.032315978456014416,5.51,-0.031634446397188154,5.63,-0.03430531732418529,5.71,-0.03709949409780766
1996-01-01,5.09,-0.04143126177024481,5.11,-0.03947368421052633,5.2,-0.03525046382189234,5.36,-0.02722323049001807,5.54,-0.01598579040852577,5.65,-0.010507880910682998
1996-02-01,4.94,-0.029469548133595147,5.03,-0.015655577299412915,5.14,-0.011538461538461608,5.38,0.003731343283581934,5.64,0.018050541516245522,5.81,0.028318584070796238
1996-03-01,5.34,0.08097165991902822,5.66,0.125248508946322,5.79,0.1264591439688716,5.97,0.10966542750929364,6.19,0.09751773049645407,6.27,0.0791738382099827
1996-04-01,5.54,0.03745318352059934,5.96,0.053003533568904526,6.11,0.05526770293609684,6.3,0.055276381909547645,6.48,0.04684975767366728,6.51,0.038277511961722466
1996-05-01,5.64,0.018050541516245522,6.1,0.02348993288590595,6.27,0.026186579378068675,6.48,0.028571428571428692,6.66,0.02777777777777768,6.74,0.03533026113671278
1996-06-01,5.81,0.03014184397163122,6.3,0.032786885245901676,6.49,0.03508771929824572,6.69,0.03240740740740744,6.83,0.02552552552552556,6.91,0.02522255192878342
1996-07-01,5.85,0.0068846815834768815,6.27,-0.004761904761904856,6.45,-0.006163328197226536,6.64,-0.007473841554559102,6.76,-0.01024890190336758,6.87,-0.005788712011577379
1996-08-01,5.67,-0.03076923076923077,6.03,-0.038277511961722355,6.21,-0.037209302325581395,6.39,-0.03765060240963858,6.52,-0.03550295857988173,6.64,-0.033478893740902516
1996-09-01,5.83,0.02821869488536155,6.23,0.03316749585406309,6.41,0.03220611916264082,6.6,0.032863849765258246,6.73,0.03220858895705536,6.83,0.028614457831325435
1996-10-01,5.55,-0.04802744425385941,5.91,-0.051364365971107606,6.08,-0.05148205928237126,6.27,-0.050000000000000044,6.42,-0.04606240713224374,6.53,-0.04392386530014636
1996-11-01,5.42,-0.023423423423423406,5.7,-0.035532994923857864,5.82,-0.042763157894736836,5.97,-0.04784688995215314,6.1,-0.049844236760124616,6.2,-0.050535987748851485
1996-12-01,5.47,0.009225092250922495,5.78,0.01403508771929829,5.91,0.015463917525773141,6.07,0.01675041876046901,6.2,0.016393442622950838,6.3,0.016129032258064502
1997-01-01,5.61,0.025594149908592323,6.01,0.03979238754325243,6.16,0.04230118443316422,6.33,0.04283360790774293,6.47,0.04354838709677411,6.58,0.04444444444444451
1997-02-01,5.53,-0.014260249554367221,5.9,-0.01830282861896826,6.03,-0.02110389610389607,6.2,-0.020537124802527673,6.32,-0.023183925811437356,6.42,-0.024316109422492405
1997-03-01,5.8,0.0488245931283906,6.22,0.05423728813559303,6.38,0.05804311774461013,6.54,0.05483870967741944,6.65,0.05221518987341778,6.69,0.0420560747663552
1997-04-01,5.99,0.03275862068965529,6.45,0.036977491961414755,6.61,0.036050156739811934,6.76,0.03363914373088672,6.86,0.03157894736842115,6.89,0.029895366218235964
1997-05-01,5.87,-0.02003338898163609,6.28,-0.02635658914728678,6.42,-0.02874432677760974,6.57,-0.028106508875739622,6.66,-0.029154518950437303,6.71,-0.0261248185776487
1997-06-01,5.69,-0.030664395229982877,6.09,-0.030254777070063743,6.24,-0.028037383177570097,6.38,-0.028919330289193357,6.46,-0.03003003003003002,6.49,-0.032786885245901565
1997-07-01,5.54,-0.026362038664323406,5.89,-0.03284072249589498,6.0,-0.03846153846153855,6.12,-0.040752351097178674,6.2,-0.04024767801857587,6.22,-0.04160246533127898
1997-08-01,5.56,0.0036101083032489267,5.94,0.008488964346349936,6.06,0.010000000000000009,6.16,0.006535947712418277,6.29,0.014516129032257963,6.3,0.012861736334405238
1997-09-01,5.52,-0.007194244604316502,5.88,-0.010101010101010166,5.98,-0.013201320132013028,6.11,-0.008116883116883078,6.2,-0.014308426073131986,6.21,-0.014285714285714235
1997-10-01,5.46,-0.010869565217391242,5.77,-0.018707482993197355,5.84,-0.02341137123745829,5.93,-0.029459901800327426,6.05,-0.024193548387096864,6.03,-0.02898550724637672
